lineage,n_taxa,pfam_id,frequency
Chlorophyta,39,PF04488.17,0.975
Chlorophyta,39,PF04502.15,0.975
Chlorophyta,39,PF04511.17,0.975
Chlorophyta,40,PF04515.14,1.0
Chlorophyta,39,PF04536.16,0.975
Chlorophyta,39,PF04548.18,0.975
Chlorophyta,40,PF04551.16,1.0
Chlorophyta,40,PF04564.17,1.0
Chlorophyta,40,PF04573.14,1.0
Chlorophyta,40,PF04628.15,1.0
Chlorophyta,40,PF04641.14,1.0
Chlorophyta,39,PF04652.18,0.975
Chlorophyta,39,PF04677.17,0.975
Chlorophyta,38,PF04716.16,0.95
Chlorophyta,38,PF04719.16,0.95
Chlorophyta,40,PF04720.14,1.0
Chlorophyta,38,PF04722.15,0.95
Chlorophyta,39,PF04725.14,0.975
Chlorophyta,39,PF04727.15,0.975
Chlorophyta,38,PF04729.15,0.95
Chlorophyta,39,PF04733.16,0.975
Chlorophyta,39,PF04755.14,0.975
Chlorophyta,38,PF04757.16,0.95
Chlorophyta,40,PF04777.15,1.0
Chlorophyta,38,PF04784.16,0.95
Chlorophyta,40,PF04791.18,1.0
Chlorophyta,39,PF04800.14,0.975
Chlorophyta,38,PF04801.15,0.95
Chlorophyta,38,PF04802.17,0.95
Chlorophyta,40,PF04811.17,1.0
Chlorophyta,39,PF04818.15,0.975
Chlorophyta,39,PF04832.14,0.975
Chlorophyta,40,PF04857.22,1.0
Chlorophyta,38,PF04858.15,0.95
Chlorophyta,40,PF04884.16,1.0
Chlorophyta,40,PF04889.14,1.0
Chlorophyta,39,PF04893.19,0.975
Chlorophyta,40,PF04900.14,1.0
Chlorophyta,40,PF04910.16,1.0
Chlorophyta,38,PF04921.16,0.95
Chlorophyta,38,PF04928.19,0.95
Chlorophyta,38,PF04935.14,0.95
Chlorophyta,38,PF04939.14,0.95
Chlorophyta,40,PF04950.14,1.0
Chlorophyta,40,PF04969.18,1.0
Chlorophyta,38,PF04981.15,0.95
Chlorophyta,40,PF04998.19,1.0
Chlorophyta,39,PF05002.17,0.975
Chlorophyta,39,PF05021.17,0.975
Chlorophyta,39,PF05026.15,0.975
Chlorophyta,40,PF05047.18,1.0
Chlorophyta,39,PF05050.14,0.975
Chlorophyta,39,PF05064.15,0.975
Chlorophyta,38,PF05066.15,0.95
Chlorophyta,40,PF05071.18,1.0
Chlorophyta,40,PF05091.14,1.0
Chlorophyta,38,PF05093.15,0.95
Chlorophyta,40,PF05096.14,1.0
Chlorophyta,40,PF05116.15,1.0
Chlorophyta,39,PF05129.15,0.975
Chlorophyta,38,PF05140.16,0.95
Chlorophyta,39,PF05158.14,0.975
Chlorophyta,38,PF05173.16,0.95
Chlorophyta,40,PF05179.16,1.0
Chlorophyta,40,PF05180.14,1.0
Chlorophyta,38,PF05186.15,0.95
Chlorophyta,40,PF05193.23,1.0
Chlorophyta,38,PF05201.17,0.95
Chlorophyta,39,PF05216.15,0.975
Chlorophyta,39,PF05221.19,0.975
Chlorophyta,39,PF05285.14,0.975
Chlorophyta,40,PF05291.13,1.0
Chlorophyta,39,PF05327.13,0.975
Chlorophyta,38,PF05328.14,0.95
Chlorophyta,39,PF05346.13,0.975
Chlorophyta,40,PF05347.17,1.0
Chlorophyta,40,PF05348.13,1.0
Chlorophyta,40,PF05362.15,1.0
Chlorophyta,40,PF05368.15,1.0
Chlorophyta,39,PF05383.19,0.975
Chlorophyta,38,PF05419.14,0.95
Chlorophyta,38,PF05421.13,0.95
Chlorophyta,39,PF05450.17,0.975
Chlorophyta,39,PF05470.14,0.975
Chlorophyta,39,PF05542.13,0.975
Chlorophyta,39,PF05577.14,0.975
Chlorophyta,40,PF05602.14,1.0
Chlorophyta,38,PF05603.14,0.95
Chlorophyta,38,PF05631.16,0.95
Chlorophyta,40,PF05648.16,1.0
Chlorophyta,39,PF05653.16,0.975
Chlorophyta,39,PF05669.14,0.975
Chlorophyta,39,PF05684.14,0.975
Chlorophyta,40,PF05700.13,1.0
Chlorophyta,38,PF05712.15,0.95
Chlorophyta,40,PF05721.15,1.0
Chlorophyta,39,PF05724.13,0.975
Chlorophyta,40,PF05739.21,1.0
Chlorophyta,38,PF05753.16,0.95
Chlorophyta,39,PF05757.13,0.975
Chlorophyta,39,PF05761.16,0.975
Chlorophyta,38,PF05773.24,0.95
Chlorophyta,39,PF05832.14,0.975
Chlorophyta,39,PF05834.14,0.975
Chlorophyta,40,PF05879.14,1.0
Chlorophyta,40,PF05890.14,1.0
Chlorophyta,40,PF05903.16,1.0
Chlorophyta,38,PF05907.15,0.95
Chlorophyta,39,PF05916.13,0.975
Chlorophyta,39,PF05958.13,0.975
Chlorophyta,39,PF05983.13,0.975
Chlorophyta,38,PF05996.14,0.95
Chlorophyta,40,PF06026.16,1.0
Chlorophyta,39,PF06047.13,0.975
Chlorophyta,38,PF06058.15,0.95
Chlorophyta,40,PF06068.15,1.0
Chlorophyta,40,PF06071.15,1.0
Chlorophyta,39,PF06093.15,0.975
Chlorophyta,40,PF06094.14,1.0
Chlorophyta,40,PF06201.15,1.0
Chlorophyta,40,PF06203.16,1.0
Chlorophyta,39,PF06212.14,0.975
Chlorophyta,39,PF06244.14,0.975
Chlorophyta,39,PF06246.14,0.975
Chlorophyta,40,PF06325.15,1.0
Chlorophyta,39,PF06417.14,0.975
Chlorophyta,40,PF06418.16,1.0
Chlorophyta,39,PF06419.13,0.975
Chlorophyta,40,PF06426.16,1.0
Chlorophyta,39,PF06437.13,0.975
Chlorophyta,39,PF06454.13,0.975
Chlorophyta,40,PF06472.17,1.0
Chlorophyta,39,PF06485.13,0.975
Chlorophyta,39,PF06552.14,0.975
Chlorophyta,38,PF06574.14,0.95
Chlorophyta,39,PF06596.13,0.975
Chlorophyta,40,PF06658.14,1.0
Chlorophyta,40,PF06703.13,1.0
Chlorophyta,39,PF06728.15,0.975
Chlorophyta,39,PF06732.13,0.975
Chlorophyta,39,PF06741.15,0.975
Chlorophyta,39,PF06799.13,0.975
Chlorophyta,38,PF06862.14,0.95
Chlorophyta,38,PF06870.14,0.95
Chlorophyta,38,PF06916.15,0.95
Chlorophyta,38,PF06925.13,0.95
Chlorophyta,39,PF06957.13,0.975
Chlorophyta,40,PF06966.14,1.0
Chlorophyta,38,PF06968.15,0.95
Chlorophyta,39,PF06984.15,0.975
Chlorophyta,40,PF06991.13,1.0
Chlorophyta,40,PF07019.14,1.0
Chlorophyta,40,PF07059.14,1.0
Chlorophyta,38,PF07065.16,0.95
Chlorophyta,38,PF07082.13,0.95
Chlorophyta,38,PF07109.13,0.95
Chlorophyta,39,PF07123.14,0.975
Chlorophyta,39,PF07137.13,0.975
Chlorophyta,39,PF07189.13,0.975
Chlorophyta,39,PF07200.15,0.975
Chlorophyta,39,PF07223.13,0.975
Chlorophyta,40,PF07228.14,1.0
Chlorophyta,39,PF07386.13,0.975
Chlorophyta,38,PF07444.13,0.95
Chlorophyta,39,PF07479.16,0.975
Chlorophyta,40,PF07500.16,1.0
Chlorophyta,38,PF07517.16,0.95
Chlorophyta,38,PF07522.16,0.95
Chlorophyta,40,PF07534.18,1.0
Chlorophyta,40,PF07541.14,1.0
Chlorophyta,38,PF07572.14,0.95
Chlorophyta,38,PF07651.18,0.95
Chlorophyta,38,PF07683.16,0.95
Chlorophyta,40,PF07690.18,1.0
Chlorophyta,40,PF07714.19,1.0
Chlorophyta,40,PF07717.18,1.0
Chlorophyta,40,PF07719.19,1.0
Chlorophyta,40,PF07724.16,1.0
Chlorophyta,40,PF07766.15,1.0
Chlorophyta,39,PF07767.13,0.975
Chlorophyta,40,PF07774.15,1.0
Chlorophyta,39,PF07798.13,0.975
Chlorophyta,40,PF07802.13,1.0
Chlorophyta,38,PF07817.15,0.95
Chlorophyta,39,PF07821.14,0.975
Chlorophyta,38,PF07842.14,0.95
Chlorophyta,38,PF07847.14,0.95
Chlorophyta,38,PF07851.15,0.95
Chlorophyta,40,PF07859.15,1.0
Chlorophyta,38,PF07884.16,0.95
Chlorophyta,38,PF07885.18,0.95
Chlorophyta,39,PF07915.15,0.975
Chlorophyta,38,PF07942.14,0.95
Chlorophyta,39,PF07970.14,0.975
Chlorophyta,38,PF07977.15,0.95
Chlorophyta,38,PF07978.15,0.95
Chlorophyta,40,PF07986.14,1.0
Chlorophyta,40,PF07992.16,1.0
Chlorophyta,40,PF07994.14,1.0
Chlorophyta,40,PF08059.15,1.0
Chlorophyta,40,PF08069.14,1.0
Chlorophyta,40,PF08079.14,1.0
Chlorophyta,39,PF08083.13,0.975
Chlorophyta,38,PF08145.14,0.95
Chlorophyta,40,PF08148.14,1.0
Chlorophyta,39,PF08149.13,0.975
Chlorophyta,38,PF08153.14,0.95
Chlorophyta,38,PF08211.14,0.95
Chlorophyta,38,PF08235.15,0.95
Chlorophyta,40,PF08238.14,1.0
Chlorophyta,40,PF08240.14,1.0
Chlorophyta,40,PF08241.14,1.0
Chlorophyta,40,PF08245.14,1.0
Chlorophyta,39,PF08294.13,0.975
Chlorophyta,38,PF08315.14,0.95
Chlorophyta,40,PF08323.13,1.0
Chlorophyta,39,PF08367.13,0.975
Chlorophyta,40,PF08373.12,1.0
Chlorophyta,40,PF08423.13,1.0
Chlorophyta,39,PF08442.12,0.975
Chlorophyta,40,PF08449.13,1.0
Chlorophyta,38,PF08498.12,0.95
Chlorophyta,38,PF08511.13,0.95
Chlorophyta,40,PF08519.14,1.0
Chlorophyta,38,PF08541.12,0.95
Chlorophyta,38,PF08542.13,0.95
Chlorophyta,38,PF08543.14,0.95
Chlorophyta,40,PF08547.14,1.0
Chlorophyta,38,PF08551.12,0.95
Chlorophyta,40,PF08569.13,1.0
Chlorophyta,39,PF08572.12,0.975
Chlorophyta,40,PF08583.12,1.0
Chlorophyta,40,PF08597.12,1.0
Chlorophyta,39,PF08606.13,0.975
Chlorophyta,38,PF08609.12,0.95
Chlorophyta,38,PF08623.12,0.95
Chlorophyta,39,PF08642.12,0.975
Chlorophyta,39,PF08645.13,0.975
Chlorophyta,40,PF08646.12,1.0
Chlorophyta,38,PF08648.14,0.95
Chlorophyta,38,PF08660.13,0.95
Chlorophyta,40,PF08662.13,1.0
Chlorophyta,40,PF08670.13,1.0
Chlorophyta,38,PF08698.13,0.95
Chlorophyta,40,PF08704.12,1.0
Chlorophyta,40,PF08711.13,1.0
Chlorophyta,39,PF08712.13,0.975
Chlorophyta,40,PF08718.13,1.0
Chlorophyta,39,PF08743.12,0.975
Chlorophyta,39,PF08767.13,0.975
Chlorophyta,38,PF08920.12,0.95
Chlorophyta,39,PF09173.13,0.975
Chlorophyta,39,PF09174.12,0.975
Chlorophyta,39,PF09177.13,0.975
Chlorophyta,40,PF09180.13,1.0
Chlorophyta,40,PF09229.13,1.0
Chlorophyta,39,PF09258.12,0.975
Chlorophyta,39,PF09273.13,0.975
Chlorophyta,39,PF09334.13,0.975
Chlorophyta,40,PF09335.13,1.0
Chlorophyta,40,PF09340.12,1.0
Chlorophyta,39,PF09353.12,0.975
Chlorophyta,39,PF09366.12,0.975
Chlorophyta,40,PF09409.12,1.0
Chlorophyta,39,PF09418.12,0.975
Chlorophyta,38,PF09419.12,0.95
Chlorophyta,39,PF09420.12,0.975
Chlorophyta,40,PF09430.12,1.0
Chlorophyta,40,PF09439.12,1.0
Chlorophyta,38,PF09440.12,0.95
Chlorophyta,38,PF09445.12,0.95
Chlorophyta,40,PF09668.12,1.0
Chlorophyta,40,PF09732.11,1.0
Chlorophyta,38,PF09733.11,0.95
Chlorophyta,38,PF09739.11,0.95
Chlorophyta,38,PF09745.11,0.95
Chlorophyta,39,PF09748.11,0.975
Chlorophyta,39,PF09751.11,0.975
Chlorophyta,38,PF09766.11,0.95
Chlorophyta,38,PF09768.11,0.95
Chlorophyta,40,PF09793.11,1.0
Chlorophyta,38,PF09805.11,0.95
Chlorophyta,39,PF10075.11,0.975
Chlorophyta,38,PF10159.11,0.95
Chlorophyta,39,PF10184.11,0.975
Chlorophyta,38,PF10187.11,0.95
Chlorophyta,38,PF10218.11,0.95
Chlorophyta,39,PF10229.11,0.975
Chlorophyta,39,PF10236.11,0.975
Chlorophyta,40,PF10255.11,1.0
Chlorophyta,40,PF10294.11,1.0
Chlorophyta,39,PF10357.11,0.975
Chlorophyta,40,PF10369.11,1.0
Chlorophyta,40,PF10408.11,1.0
Chlorophyta,40,PF10433.11,1.0
Chlorophyta,40,PF10436.11,1.0
Chlorophyta,38,PF10447.11,0.95
Chlorophyta,40,PF10502.11,1.0
Chlorophyta,39,PF10513.11,0.975
Chlorophyta,40,PF10602.11,1.0
Chlorophyta,40,PF10609.11,1.0
Chlorophyta,38,PF10712.11,0.95
Chlorophyta,38,PF10785.11,0.95
Chlorophyta,39,PF11016.10,0.975
Chlorophyta,38,PF11152.10,0.95
Chlorophyta,39,PF11262.10,0.975
Chlorophyta,40,PF11264.10,1.0
Chlorophyta,38,PF11267.10,0.95
Chlorophyta,38,PF11317.10,0.95
Chlorophyta,38,PF11360.10,0.95
Chlorophyta,39,PF11371.10,0.975
Chlorophyta,38,PF11378.10,0.95
Chlorophyta,38,PF11460.10,0.95
Chlorophyta,40,PF11708.10,1.0
Chlorophyta,40,PF11718.10,1.0
Chlorophyta,40,PF11833.10,1.0
Chlorophyta,40,PF11891.10,1.0
Chlorophyta,40,PF11931.10,1.0
Chlorophyta,38,PF11938.10,0.95
Chlorophyta,38,PF11957.10,0.95
Chlorophyta,40,PF11976.10,1.0
Chlorophyta,39,PF11998.10,0.975
Chlorophyta,40,PF12014.10,1.0
Chlorophyta,38,PF12049.10,0.95
Chlorophyta,38,PF12110.10,0.95
Chlorophyta,40,PF12146.10,1.0
Chlorophyta,39,PF12165.10,0.975
Chlorophyta,38,PF12230.10,0.95
Chlorophyta,40,PF12263.10,1.0
Chlorophyta,40,PF12295.10,1.0
Chlorophyta,39,PF12345.10,0.975
Chlorophyta,40,PF12352.10,1.0
Chlorophyta,40,PF12569.10,1.0
Chlorophyta,39,PF12678.9,0.975
Chlorophyta,40,PF12697.9,1.0
Chlorophyta,38,PF12701.9,0.95
Chlorophyta,38,PF12706.9,0.95
Chlorophyta,40,PF12796.9,1.0
Chlorophyta,40,PF12799.9,1.0
Chlorophyta,38,PF12874.9,0.95
Chlorophyta,38,PF12894.9,0.95
Chlorophyta,40,PF12906.9,1.0
Chlorophyta,38,PF12923.9,0.95
Chlorophyta,40,PF12937.9,1.0
Chlorophyta,38,PF12999.9,0.95
Chlorophyta,39,PF13012.8,0.975
Chlorophyta,38,PF13023.8,0.95
Chlorophyta,40,PF13041.8,1.0
Chlorophyta,40,PF13085.8,1.0
Chlorophyta,39,PF13086.8,0.975
Chlorophyta,40,PF13087.8,1.0
Chlorophyta,40,PF13177.8,1.0
Chlorophyta,40,PF13181.8,1.0
Chlorophyta,38,PF13202.8,0.95
Chlorophyta,39,PF13225.8,0.975
Chlorophyta,40,PF13229.8,1.0
Chlorophyta,39,PF13233.8,0.975
Chlorophyta,39,PF13234.8,0.975
Chlorophyta,39,PF13238.8,0.975
Chlorophyta,39,PF13243.8,0.975
Chlorophyta,40,PF13292.8,1.0
Chlorophyta,39,PF13301.8,0.975
Chlorophyta,39,PF13307.8,0.975
Chlorophyta,39,PF13326.8,0.975
Chlorophyta,40,PF13328.8,1.0
Chlorophyta,40,PF13344.8,1.0
Chlorophyta,38,PF13355.8,0.95
Chlorophyta,40,PF13365.8,1.0
Chlorophyta,40,PF13393.8,1.0
Chlorophyta,40,PF13409.8,1.0
Chlorophyta,39,PF13415.8,0.975
Chlorophyta,40,PF13417.8,1.0
Chlorophyta,40,PF13418.8,1.0
Chlorophyta,40,PF13419.8,1.0
Chlorophyta,39,PF13423.8,0.975
Chlorophyta,40,PF13424.8,1.0
Chlorophyta,40,PF13432.8,1.0
Chlorophyta,40,PF13450.8,1.0
Chlorophyta,40,PF13460.8,1.0
Chlorophyta,40,PF13472.8,1.0
Chlorophyta,40,PF13489.8,1.0
Chlorophyta,40,PF13499.8,1.0
Chlorophyta,40,PF13507.8,1.0
Chlorophyta,40,PF13516.8,1.0
Chlorophyta,40,PF13519.8,1.0
Chlorophyta,40,PF13520.8,1.0
Chlorophyta,40,PF13522.8,1.0
Chlorophyta,40,PF13532.8,1.0
Chlorophyta,40,PF13561.8,1.0
Chlorophyta,39,PF13593.8,0.975
Chlorophyta,38,PF13602.8,0.95
Chlorophyta,40,PF13621.8,1.0
Chlorophyta,40,PF13637.8,1.0
Chlorophyta,40,PF13639.8,1.0
Chlorophyta,40,PF13640.8,1.0
Chlorophyta,38,PF13646.8,0.95
Chlorophyta,40,PF13649.8,1.0
Chlorophyta,40,PF13656.8,1.0
Chlorophyta,40,PF13692.8,1.0
Chlorophyta,38,PF13714.8,0.95
Chlorophyta,40,PF13774.8,1.0
Chlorophyta,40,PF13793.8,1.0
Chlorophyta,39,PF13806.8,0.975
Chlorophyta,39,PF13812.8,0.975
Chlorophyta,39,PF13847.8,0.975
Chlorophyta,39,PF13855.8,0.975
Chlorophyta,40,PF13857.8,1.0
Chlorophyta,40,PF13862.8,1.0
Chlorophyta,39,PF13867.8,0.975
Chlorophyta,40,PF13869.8,1.0
Chlorophyta,39,PF13874.8,0.975
Chlorophyta,38,PF13881.8,0.95
Chlorophyta,40,PF13883.8,1.0
Chlorophyta,39,PF13911.8,0.975
Chlorophyta,40,PF13920.8,1.0
Chlorophyta,40,PF13923.8,1.0
Chlorophyta,39,PF14108.8,0.975
Chlorophyta,38,PF14159.8,0.95
Chlorophyta,38,PF14226.8,0.95
Chlorophyta,39,PF14234.8,0.975
Chlorophyta,39,PF14237.8,0.975
Chlorophyta,40,PF14249.8,1.0
Chlorophyta,38,PF14295.8,0.95
Chlorophyta,39,PF14308.8,0.975
Chlorophyta,39,PF14497.8,0.975
Chlorophyta,39,PF14543.8,0.975
Chlorophyta,39,PF14559.8,0.975
Chlorophyta,39,PF14560.8,0.975
Chlorophyta,39,PF14570.8,0.975
Chlorophyta,40,PF14580.8,1.0
Chlorophyta,40,PF14633.8,1.0
Chlorophyta,40,PF14681.8,1.0
Chlorophyta,39,PF14748.8,0.975
Chlorophyta,38,PF14770.8,0.95
Chlorophyta,39,PF14870.8,0.975
Chlorophyta,40,PF14938.8,1.0
Chlorophyta,40,PF15906.7,1.0
Chlorophyta,38,PF16016.7,0.95
Chlorophyta,39,PF16123.7,0.975
Chlorophyta,40,PF16166.7,1.0
Chlorophyta,40,PF16203.7,1.0
Chlorophyta,39,PF16205.7,0.975
Chlorophyta,40,PF16212.7,1.0
Chlorophyta,39,PF16282.7,0.975
Chlorophyta,40,PF16363.7,1.0
Chlorophyta,38,PF16399.7,0.95
Chlorophyta,40,PF16561.7,1.0
Chlorophyta,40,PF16575.7,1.0
Chlorophyta,38,PF16661.7,0.95
Chlorophyta,39,PF16835.7,0.975
Chlorophyta,39,PF16879.7,0.975
Chlorophyta,39,PF16897.7,0.975
Chlorophyta,40,PF16906.7,1.0
Chlorophyta,39,PF16940.7,0.975
Chlorophyta,38,PF16953.7,0.95
Chlorophyta,40,PF16969.7,1.0
Chlorophyta,40,PF17135.6,1.0
Chlorophyta,39,PF17136.6,0.975
Chlorophyta,40,PF17144.6,1.0
Chlorophyta,38,PF17432.4,0.95
Chlorophyta,39,PF17759.3,0.975
Chlorophyta,40,PF17777.3,1.0
Chlorophyta,39,PF17781.3,0.975
Chlorophyta,38,PF17800.3,0.95
Chlorophyta,39,PF17815.3,0.975
Chlorophyta,39,PF17830.3,0.975
Chlorophyta,40,PF17832.3,1.0
Chlorophyta,39,PF17835.3,0.975
Chlorophyta,39,PF17846.3,0.975
Chlorophyta,40,PF17862.3,1.0
Chlorophyta,39,PF17863.3,0.975
Chlorophyta,39,PF17903.3,0.975
Chlorophyta,38,PF18004.3,0.95
Chlorophyta,40,PF18055.3,1.0
Chlorophyta,40,PF18404.3,1.0
Chlorophyta,40,PF18755.3,1.0
Chlorophyta,39,PF19270.1,0.975
Chlorophyta,39,PF19273.1,0.975
Chlorophyta,40,PF19326.1,1.0
Chlorophyta,38,PF19420.1,0.95
Chlorophyta,40,PF19445.1,1.0
Chlorophyta,38,PF19568.1,0.95
Chlorophyta,40,PF20030.1,1.0
Chlorophyta,40,PF20143.1,1.0
Rhizaria,14,PF00003.24,1.0
Rhizaria,14,PF00004.31,1.0
Rhizaria,14,PF00005.29,1.0
Rhizaria,14,PF00006.27,1.0
Rhizaria,14,PF00009.29,1.0
Rhizaria,14,PF00011.23,1.0
Rhizaria,14,PF00012.22,1.0
Rhizaria,14,PF00013.31,1.0
Rhizaria,14,PF00017.26,1.0
Rhizaria,14,PF00018.30,1.0
Rhizaria,14,PF00022.21,1.0
Rhizaria,14,PF00023.32,1.0
Rhizaria,14,PF00025.23,1.0
Rhizaria,14,PF00026.25,1.0
Rhizaria,14,PF00027.31,1.0
Rhizaria,14,PF00036.34,1.0
Rhizaria,14,PF00037.29,1.0
Rhizaria,14,PF00056.25,1.0
Rhizaria,14,PF00063.23,1.0
Rhizaria,14,PF00067.24,1.0
Rhizaria,14,PF00069.27,1.0
Rhizaria,14,PF00071.24,1.0
Rhizaria,14,PF00075.26,1.0
Rhizaria,14,PF00076.24,1.0
Rhizaria,14,PF00082.24,1.0
Rhizaria,14,PF00083.26,1.0
Rhizaria,14,PF00085.22,1.0
Rhizaria,14,PF00090.21,1.0
Rhizaria,14,PF00091.27,1.0
Rhizaria,14,PF00092.30,1.0
Rhizaria,14,PF00096.28,1.0
Rhizaria,14,PF00097.27,1.0
Rhizaria,14,PF00098.25,1.0
Rhizaria,14,PF00106.27,1.0
Rhizaria,14,PF00107.28,1.0
Rhizaria,14,PF00108.25,1.0
Rhizaria,14,PF00109.28,1.0
Rhizaria,14,PF00111.29,1.0
Rhizaria,14,PF00112.25,1.0
Rhizaria,14,PF00113.24,1.0
Rhizaria,14,PF00117.30,1.0
Rhizaria,14,PF00118.26,1.0
Rhizaria,14,PF00120.26,1.0
Rhizaria,14,PF00121.20,1.0
Rhizaria,14,PF00125.26,1.0
Rhizaria,14,PF00134.25,1.0
Rhizaria,14,PF00135.30,1.0
Rhizaria,14,PF00137.23,1.0
Rhizaria,14,PF00141.25,1.0
Rhizaria,14,PF00144.26,1.0
Rhizaria,14,PF00149.30,1.0
Rhizaria,14,PF00150.20,1.0
Rhizaria,14,PF00152.22,1.0
Rhizaria,14,PF00153.29,1.0
Rhizaria,14,PF00155.23,1.0
Rhizaria,14,PF00156.29,1.0
Rhizaria,14,PF00160.23,1.0
Rhizaria,14,PF00162.21,1.0
Rhizaria,14,PF00164.27,1.0
Rhizaria,14,PF00166.23,1.0
Rhizaria,14,PF00168.32,1.0
Rhizaria,14,PF00169.31,1.0
Rhizaria,14,PF00170.23,1.0
Rhizaria,14,PF00171.24,1.0
Rhizaria,14,PF00172.20,1.0
Rhizaria,14,PF00173.30,1.0
Rhizaria,14,PF00174.21,1.0
Rhizaria,14,PF00175.23,1.0
Rhizaria,14,PF00176.25,1.0
Rhizaria,14,PF00177.23,1.0
Rhizaria,14,PF00179.28,1.0
Rhizaria,14,PF00180.22,1.0
Rhizaria,14,PF00183.20,1.0
Rhizaria,14,PF00188.28,1.0
Rhizaria,14,PF00194.23,1.0
Rhizaria,14,PF00198.25,1.0
Rhizaria,14,PF00202.23,1.0
Rhizaria,14,PF00203.23,1.0
Rhizaria,14,PF00206.22,1.0
Rhizaria,14,PF00224.23,1.0
Rhizaria,14,PF00225.25,1.0
Rhizaria,14,PF00226.33,1.0
Rhizaria,14,PF00227.28,1.0
Rhizaria,14,PF00230.22,1.0
Rhizaria,14,PF00231.21,1.0
Rhizaria,14,PF00232.20,1.0
Rhizaria,14,PF00233.21,1.0
Rhizaria,14,PF00235.21,1.0
Rhizaria,14,PF00237.21,1.0
Rhizaria,14,PF00238.21,1.0
Rhizaria,14,PF00240.25,1.0
Rhizaria,14,PF00241.22,1.0
Rhizaria,14,PF00244.22,1.0
Rhizaria,14,PF00246.26,1.0
Rhizaria,14,PF00248.23,1.0
Rhizaria,14,PF00249.33,1.0
Rhizaria,14,PF00252.20,1.0
Rhizaria,14,PF00254.30,1.0
Rhizaria,14,PF00255.21,1.0
Rhizaria,14,PF00266.21,1.0
Rhizaria,14,PF00268.23,1.0
Rhizaria,14,PF00270.31,1.0
Rhizaria,14,PF00271.33,1.0
Rhizaria,14,PF00274.21,1.0
Rhizaria,14,PF00276.22,1.0
Rhizaria,14,PF00282.21,1.0
Rhizaria,14,PF00285.23,1.0
Rhizaria,14,PF00291.27,1.0
Rhizaria,14,PF00293.30,1.0
Rhizaria,14,PF00294.26,1.0
Rhizaria,14,PF00295.19,1.0
Rhizaria,14,PF00297.24,1.0
Rhizaria,14,PF00300.24,1.0
Rhizaria,14,PF00303.21,1.0
Rhizaria,14,PF00307.33,1.0
Rhizaria,14,PF00312.24,1.0
Rhizaria,14,PF00313.24,1.0
Rhizaria,14,PF00316.22,1.0
Rhizaria,14,PF00318.22,1.0
Rhizaria,14,PF00324.23,1.0
Rhizaria,14,PF00326.23,1.0
Rhizaria,14,PF00328.24,1.0
Rhizaria,14,PF00330.22,1.0
Rhizaria,14,PF00333.22,1.0
Rhizaria,14,PF00334.21,1.0
Rhizaria,14,PF00335.22,1.0
Rhizaria,14,PF00338.24,1.0
Rhizaria,14,PF00342.21,1.0
Rhizaria,14,PF00344.22,1.0
Rhizaria,14,PF00347.25,1.0
Rhizaria,14,PF00348.19,1.0
Rhizaria,14,PF00350.25,1.0
Rhizaria,14,PF00352.23,1.0
Rhizaria,14,PF00355.28,1.0
Rhizaria,14,PF00364.24,1.0
Rhizaria,14,PF00378.22,1.0
Rhizaria,14,PF00380.21,1.0
Rhizaria,14,PF00382.21,1.0
Rhizaria,14,PF00383.25,1.0
Rhizaria,14,PF00384.24,1.0
Rhizaria,14,PF00385.26,1.0
Rhizaria,14,PF00393.21,1.0
Rhizaria,14,PF00397.28,1.0
Rhizaria,14,PF00398.22,1.0
Rhizaria,14,PF00400.34,1.0
Rhizaria,14,PF00406.24,1.0
Rhizaria,14,PF00410.21,1.0
Rhizaria,14,PF00411.21,1.0
Rhizaria,14,PF00412.24,1.0
Rhizaria,14,PF00415.20,1.0
Rhizaria,14,PF00416.24,1.0
Rhizaria,14,PF00428.21,1.0
Rhizaria,14,PF00439.27,1.0
Rhizaria,14,PF00441.26,1.0
Rhizaria,14,PF00443.31,1.0
Rhizaria,14,PF00448.24,1.0
Rhizaria,14,PF00450.24,1.0
Rhizaria,14,PF00453.20,1.0
Rhizaria,14,PF00454.29,1.0
Rhizaria,14,PF00459.27,1.0
Rhizaria,14,PF00462.26,1.0
Rhizaria,14,PF00464.21,1.0
Rhizaria,14,PF00465.21,1.0
Rhizaria,14,PF00466.22,1.0
Rhizaria,14,PF00481.23,1.0
Rhizaria,14,PF00485.20,1.0
Rhizaria,14,PF00487.26,1.0
Rhizaria,14,PF00488.23,1.0
Rhizaria,14,PF00490.23,1.0
Rhizaria,14,PF00491.23,1.0
Rhizaria,14,PF00494.21,1.0
Rhizaria,14,PF00498.28,1.0
Rhizaria,14,PF00501.30,1.0
Rhizaria,14,PF00503.22,1.0
Rhizaria,14,PF00505.21,1.0
Rhizaria,14,PF00514.25,1.0
Rhizaria,14,PF00515.30,1.0
Rhizaria,14,PF00520.33,1.0
Rhizaria,14,PF00533.28,1.0
Rhizaria,14,PF00534.22,1.0
Rhizaria,14,PF00535.28,1.0
Rhizaria,14,PF00536.32,1.0
Rhizaria,14,PF00538.21,1.0
Rhizaria,14,PF00542.21,1.0
Rhizaria,14,PF00557.26,1.0
Rhizaria,14,PF00561.22,1.0
Rhizaria,14,PF00562.30,1.0
Rhizaria,14,PF00564.26,1.0
Rhizaria,14,PF00566.20,1.0
Rhizaria,14,PF00567.26,1.0
